"Date","Open.Price","High.Price","Low.Price","Close.Price","VWAP","Volume","Spread.High.Low","Spread.Close.Open","Twitter.Publication.Count","Twitter.Positive.Sentiment","Twitter.Negative.Sentiment.Count","Twitter.Neutral.Sentiment.Count","Twitter.Sentiment.Daily.Maximum","Twitter.Sentiment.Daily.Minimum","Twitter.Sentiment.Daily.Average","News.Heat...Daily.Average.Story.Flow","News.Sentiment...Daily.Average","News.Publication...Daily.Number.of.Stories","News.Heat...Daily.Max.Readership","News.Neutral.Sentiment.Count","News.Negative.Sentiment.Count","News.Positive.Sentiment.Count","News.Publication.Count"
"05-06-2017",1325,1340.5,1315.75,1328.9,1324.159957,263014,24.75,3.9,9.33333333333333,2.33333333333333,0.666666666666667,6.33333333333333,0.1308,-0.0717,0.0434333333333333,0.236666666666667,-0.161533333333333,24.3333333333333,0,6.66666666666667,5.66666666666667,3.33333333333333,52
"06-06-2017",1338.9,1338.9,1310.9,1313.4,1320.317325,120747,28,-25.5,3,0,0,3,0.241,0,0,0.71,0.1685,51,0,5,2,3,64
"07-06-2017",1312.8,1343.2,1308.6,1339.2,1328.533062,161546,34.6,26.4,4,0,1,2,0,0,0,0.79,-0.855,43,0,6,16,4,70
"08-06-2017",1340,1345,1328.1,1329.9,1332.542475,96115,16.9,-10.1,4,0,0,4,0,0,0,0.58,-0.5041,56,0,4,5,3,75
"09-06-2017",1344,1352,1330,1335.5,1340.461047,188033,22,-8.5,21,1,1,19,0.1068,-0.1068,0.003,1.83,0.3251,125,0,20,17,18,141
"12-06-2017",1329.5,1329.95,1317.5,1319.35,1321.401271,79440,12.45,-10.15,19.3333333333333,0,4.33333333333333,15,0,-0.189333333333333,-0.0475333333333333,0.793333333333333,0.114633333333333,48.6666666666667,0,11,6,8,65
"13-06-2017",1316,1327,1309,1312.6,1318.761825,122599,18,-3.4,45,1,1,42,0.1068,-0.0829,6e-04,1.04,0.2788,55,1,24,3,14,107
"14-06-2017",1318,1357.5,1315.75,1355.9,1346.743329,3489002,41.75,37.9,23,7,2,16,0.3396,-0.1068,0.1697,1.92,0.5499,128,4,29,16,35,178
"15-06-2017",1362,1394.25,1360,1384.5,1381.671735,1008637,34.25,22.5,27,4,1,23,0.267,-0.1068,0.0393,2.13,0.1561,564,4,83,8,36,264
"16-06-2017",1388.8,1395,1370.1,1387.85,1382.310211,962742,24.9,-0.95,61,11,0,46,0.3674,0,0.0307,2.79,0.4145,213,1,90,7,75,381
"19-06-2017",1391.9,1415,1391,1409.15,1410.3111,446711,24,17.25,13.6666666666667,0.666666666666667,0.333333333333333,11.6666666666667,0.0977,-0.0356,0.0145666666666667,0.653333333333333,-0.0844333333333333,49,0,12,7.66666666666667,13,73
"20-06-2017",1415,1422.6,1408.05,1412.25,1414.780467,580523,14.55,-2.75,21,0,0,20,0.0667,0,0,1.79,0.4072,119,0,25,5,22,141
"21-06-2017",1410,1427,1405.6,1418.1,1418.013088,1373738,21.4,8.1,14,3,2,9,0.1068,-0.2191,0.0658,0.29,0.4953,45,0,23,1,24,107
"22-06-2017",1430,1444,1428.65,1433.15,1437.650688,289088,15.35,3.15,6,2,1,3,0.2039,-0.1068,0.1628,0.79,0.6196,67,0,11,5,15,114
"23-06-2017",1439,1441.7,1430.9,1435,1437.618098,403436,10.8,-4,20,1,1,17,0.1068,-0.1068,0.0032,1.5,-0.1718,124,0,34,17,13,132
"27-06-2017",1432,1440.05,1425,1435.9,1433.515854,412000,15.05,3.9,7.22222222222222,3.33333333333333,0,3.44444444444444,0.186988888888889,0,0.245155555555556,0.522222222222222,0.1937,36.3333333333333,0,15.2222222222222,1.11111111111111,9,62.7777777777778
"28-06-2017",1438.3,1440,1396.15,1398.5,1408.789588,206243,43.85,-39.8,12,0,5,7,0.3125,-0.2337,-0.2857,1.67,0.1533,155,2,34,14,18,145
"29-06-2017",1412,1418,1390.3,1392.9,1397.850003,137203,27.7,-19.1,15,0,1,14,0,-0.4561,-0.004,1.13,0.3043,96,0,18,9,14,131
"30-06-2017",1392.9,1394.2,1375.1,1380.25,1381.645371,105279,19.1,-12.65,11,0,0,11,0,0,0,0.75,0.6205,55,0,16,2,22,135
"03-07-2017",1388,1394,1372.1,1384.1,1384.774533,195035,21.9,-3.9,2.33333333333333,0,1.33333333333333,1,0,-0.1241,-0.134433333333333,0.303333333333333,0.1797,34.3333333333333,0,9,2.66666666666667,4,51.6666666666667
"04-07-2017",1387.5,1425.5,1387.5,1422.7,1408.752288,740773,38,35.2,33,12,0,20,0.4186,0,0.2785,1.04,0.0986,93,4,25,7,9,134
"05-07-2017",1427.2,1445.9,1427,1439.8,1439.914204,235558,18.9,12.6,36,10,0,26,0.2921,0,0.1425,1.29,0.6467,112,0,32,1,41,139
"06-07-2017",1445.3,1449.95,1437.35,1441.4,1444.045857,161198,12.6,-3.9,18,4,0,14,0.2357,0,0.0647,1.58,0.3689,149,0,27,16,25,172
"07-07-2017",1438,1497,1438,1490.8,1468.113958,677607,59,52.8,19,4,0,16,0.2583,0,0.0418,0.92,0.8363,78,4,9,5,22,110
"10-07-2017",1492,1508,1487,1492.45,1497.048222,1255041,21,0.45,23.3333333333333,1.33333333333333,11.6666666666667,10,0.0949,-0.173266666666667,-0.253433333333333,0.666666666666667,0.3357,67.6666666666667,0.333333333333333,24,7.66666666666667,13,77
"11-07-2017",1500,1504,1487.05,1495.2,1495.982584,263784,16.95,-4.8,42,2,6,34,0.062,-0.764,-0.0298,2.17,-0.2074,188,0,40,20,19,190
"12-07-2017",1498.8,1524.5,1496,1510.5,1512.914273,285428,28.5,11.7,52,9,7,32,0.2921,-0.251,0.0698,2.21,-0.4131,219,0,34,48,49,281
"13-07-2017",1510,1523.6,1506.7,1518.85,1516.746565,287454,16.9,8.85,48,3,12,22,0.2276,-0.3628,-0.198,1.63,0.4218,144,0,24,17,25,170
"14-07-2017",1522,1534,1515.25,1531.05,1526.8346,253773,18.75,9.05,16,3,2,11,0.1488,-0.1068,0.0556,1,0.2334,84,0,24,12,15,129
"17-07-2017",1534.3,1558.8,1534.3,1551.35,1549.991994,247452,24.5,17.05,10.3333333333333,1.33333333333333,0,8.66666666666667,0.163633333333333,0,0.0225,0.486666666666667,0.289266666666667,58,0.666666666666667,13,8.33333333333333,17.3333333333333,74
"18-07-2017",1548.4,1551.5,1512,1519.9,1526.355973,253446,39.5,-28.5,19,0,2,19,0.0163,-0.2289,-0.0084,1.5,0.3549,165,3,32,23,28,199
"19-07-2017",1519.7,1540.8,1515,1533.5,1528.224204,140176,25.8,13.8,25,2,0,23,0.2398,-0.0112,0.0084,1.5,0.3959,178,0,34,11,27,189
"20-07-2017",1540,1549.85,1521.05,1528.7,1535.701708,227482,28.8,-11.3,42,17,5,26,0.7403,-0.3404,0.3703,2.46,0.6601,510,4,48,17,70,307
"21-07-2017",1554,1592.2,1544.4,1586.2,1573.737296,1975685,47.8,32.2,324,70,2,257,0.5924,-0.1075,0.0627,3.5,0.5548,1740,4,333,37,360,1015
"24-07-2017",1604,1624.8,1586.2,1616.1,1613.396474,793324,38.6,12.1,38.3333333333333,6,1.66666666666667,31,0.267733333333333,-0.0973666666666667,0.0902333333333333,1.62333333333333,0.473666666666667,231.666666666667,1,71.3333333333333,3.66666666666667,55,277.333333333333
"25-07-2017",1626.7,1629,1600,1603.35,1611.358971,281744,29,-23.35,15,4,1,10,0.5037,-0.1068,0.1207,1.33,0.6148,168,0,35,10,49,255
"26-07-2017",1610,1629.95,1602,1621.9,1621.158426,744107,27.95,11.9,28,1,3,25,0.2078,-0.1068,-0.0101,0.79,0.4514,122,0,27,21,30,181
"27-07-2017",1629.95,1631.1,1591,1598.35,1614.65722,250169,40.1,-31.6,13,0,1,12,0,-0.1068,-0.0057,0.58,-0.3067,102,0,22,19,17,140
"28-07-2017",1597,1605,1579,1594.25,1591.922902,228358,26,-2.75,16,0,1,14,0,-0.1068,-0.0023,0.88,0.1886,113,0,35,6,19,132
"31-07-2017",1600.05,1618,1596,1613.85,1609.867411,192588,22,13.8,9.66666666666667,0,0,9.66666666666667,0,0,0,0.223333333333333,0.385533333333333,41.3333333333333,0,10,0.666666666666667,9,67
"01-08-2017",1623.85,1625,1591.6,1603.55,1605.076383,142243,33.4,-20.3,14,0,0,13,0,0,0,1.17,0.1392,152,0,36,2,15,171
"02-08-2017",1608.6,1636,1605,1629.1,1625.680718,334548,31,20.5,10,0,2,8,0,-0.1068,-0.0395,0.63,0.4181,91,0,14,0,11,142
"03-08-2017",1629.9,1665,1616.9,1651.55,1648.020785,381187,48.1,21.65,10,5,0,5,0.3723,-0.0164,0.3915,0.33,0.3463,70,0,19,5,15,105
"04-08-2017",1660.55,1663.2,1615.55,1622.5,1626.499937,284552,47.65,-38.05,39,26,5,8,0.9633,-0.2921,0.8475,1,-0.215,122,0,30,17,17,162
"07-08-2017",1629.6,1632,1612.8,1616.6,1621.435716,202763,19.2,-13,4.33333333333333,1,0,3.33333333333333,0.389066666666667,0.0356,0.0973666666666667,0.0833333333333333,0.265933333333333,27,0,10.3333333333333,0.666666666666667,7.33333333333333,45.3333333333333
"08-08-2017",1620,1621,1588.25,1603.4,1604.643725,207090,32.75,-16.6,10,1,0,9,0.1068,0,0.0063,0.25,0.2395,61,1,13,5,10,106
"09-08-2017",1600,1619.9,1585.75,1598.85,1605.260772,193556,34.15,-1.15,3,0,0,3,0,0,0,0.46,-0.4865,64,0,8,9,8,96
"10-08-2017",1597.95,1606.85,1577.3,1584.05,1591.165154,339199,29.55,-13.9,3,0,0,3,0,0,0,0.21,-0.0369,62,0,25,5,5,102
"11-08-2017",1554.9,1578,1535.5,1546.55,1556.808395,251961,42.5,-8.35,3,0,0,3,0,0,0,0.08,0.2699,36,0,7,1,5,88
"14-08-2017",1556.5,1585,1556.5,1573.15,1572.439353,291672,28.5,16.65,7.33333333333333,1.66666666666667,0.333333333333333,4.66666666666667,0.1039,-0.0359666666666667,0.0576,0.21,0.508866666666667,34.6666666666667,0,5.66666666666667,4.33333333333333,8,79
"16-08-2017",1571,1578,1550.55,1566.95,1561.450133,239849,27.45,-4.05,17,0,1,17,0,-0.1068,-0.0033,0.42,0.419,71,0,20,9,19,105
"17-08-2017",1571.7,1596.85,1560.1,1566.05,1580.65346,313387,36.75,-5.65,9,0,0,10,0,0,0,0.63,0.0702,51,0,20,3,6,102
"18-08-2017",1566,1579.5,1553.65,1575.4,1568.463691,142815,25.85,9.4,5,0,0,6,0,0,0,0.33,0.4719,46,0,2,2,5,53
"21-08-2017",1577.05,1585.1,1563,1565.8,1573.924633,436281,22.1,-11.25,2.66666666666667,0.666666666666667,0,2,0.0679666666666667,0,0.0677666666666667,0.0266666666666667,0.2751,11,0,2.66666666666667,0,3.66666666666667,29.6666666666667
"22-08-2017",1574,1579.5,1558,1563.35,1571.21915,159019,21.5,-10.65,9,0,0,9,0,0,0,0.67,0.3513,75,0,15,3,11,128
"23-08-2017",1567,1585,1554,1581.3,1567.352532,191458,31,14.3,8,1,0,7,0.1135,0,0.0139,1.25,0.231,157,0,30,11,18,131
"24-08-2017",1591.7,1592.2,1564.6,1567.4,1575.516926,168554,27.6,-24.3,9,3,1,5,0.1068,-0.1068,0.1473,1,0.0918,114,0,57,2,21,171
"28-08-2017",1579,1582.25,1561.7,1565.8,1568.057315,133246,20.55,-13.2,23.5555555555556,0,3.66666666666667,19.8888888888889,0,-0.120022222222222,-0.0453111111111111,0.106666666666667,0.277,28.7777777777778,0,10.7777777777778,1,5.66666666666667,58.7777777777778
"29-08-2017",1560,1566.8,1530,1531.75,1542.742949,203547,36.8,-28.25,16,0,1,15,0,-0.1068,-0.0041,0.5,0.1064,61,0,16,4,6,127
"30-08-2017",1545,1568.6,1543.6,1564.15,1556.5817,188965,25,19.15,15,3,0,11,0.3464,0,0.0657,0.63,0.584,72,0,12,1,15,131
"31-08-2017",1570.3,1597.5,1570.3,1593.5,1585.70094,314208,27.2,23.2,15,8,2,5,0.3723,-0.1068,0.6248,0.83,0.5179,96,1,23,8,25,156
"01-09-2017",1601.8,1615.95,1598.2,1609.35,1608.625736,202910,17.75,7.55,6,3,0,3,0.6943,0,0.1845,1.21,0.2802,164,0,23,1,15,151
"04-09-2017",1615,1635.75,1596.2,1611.35,1613.510985,1027025,39.55,-3.65,5.33333333333333,1.66666666666667,0,4,0.069,0,0.0397333333333333,0.626666666666667,0.0938666666666667,87.6666666666667,0,18,2,5,67
"05-09-2017",1619,1634.9,1619,1633,1629.58286,1047047,15.9,14,7,2,0,6,0.2039,0,0.0788,1.17,0.6278,95,2,23,6,30,140
"06-09-2017",1631.4,1652.4,1625,1644.6,1644.009781,949193,27.4,13.2,12,0,0,12,0,0,0,1.54,0.687,147,0,18,13,33,143
"07-09-2017",824,832.7,816.5,818.9,822.9544913,639020,16.2,-5.1,38,9,2,25,0.3723,-0.1068,0.1143,1.29,0.7749,100,4,29,6,55,168
"08-09-2017",820.1,823.6,812.8,817.15,817.433113,293009,10.8,-2.95,9,0,0,8,0.1488,0,0,0.46,0.5018,48,3,12,3,14,100
"11-09-2017",820.4,827,816.05,818.1,823.7050423,982073,10.95,-2.3,7,0.333333333333333,0.333333333333333,6.33333333333333,0.0356,-0.0390333333333333,-0.0033,0.373333333333333,0.520933333333333,38,0.666666666666667,7.66666666666667,0,10.3333333333333,57
"12-09-2017",822.1,824.6,817.45,823.3,821.4345681,140436,7.15,1.2,13,4,3,5,0.1068,-0.2039,0.2186,1.08,0.2112,77,1,22,9,12,92
"13-09-2017",824,859.25,822.5,849.1,847.6676509,751535,36.75,25.1,13,3,0,11,0.2039,0,0.0687,1.5,0.5201,127,4,23,9,24,142
"14-09-2017",857,861.4,842,844.2,849.1343116,466073,19.4,-12.8,5,0,2,2,0.1284,-0.1068,-0.1911,1.25,-0.602,92,0,15,25,16,140
"15-09-2017",842.1,852.15,835.4,843.4,842.2777821,414656,16.75,1.3,4,0,0,4,0,-0.2438,0,0.88,-0.1433,82,0,20,8,6,119
"18-09-2017",847,851.3,843.1,845.4,847.0527626,272693,8.2,-1.6,1.66666666666667,0,0,1.66666666666667,0,0,0,0,0.0290333333333333,14.3333333333333,0,7,0.333333333333333,1,30.6666666666667
"19-09-2017",849,849,837.55,840,840.5142155,199852,11.45,-9,3,1,0,2,0.1068,0,0.0508,0.75,0.4308,65,0,10,1,9,79
"20-09-2017",856.25,872.1,845,847.1,854.9729188,745756,27.1,-9.15,71,10,21,41,0.3723,-0.3723,-0.184,2.67,-0.5653,274,2,30,58,43,252
"21-09-2017",848,851.4,837,841.3,841.948846,415569,14.4,-6.7,54,2,13,39,0.0874,-0.232,-0.095,2.04,0.5174,161,0,28,28,41,212
"22-09-2017",840.7,840.7,814,817.5,825.1978007,447324,26.7,-23.2,6,0,2,5,0,-0.2039,-0.0601,0.38,0.1177,25,3,26,7,10,130
"25-09-2017",817.9,827.7,805.3,820.45,819.0158179,713622,22.4,2.55,6.66666666666667,0.333333333333333,1,5.33333333333333,0.0356,-0.0712,-0.0123,0.206666666666667,-0.0740666666666667,20.6666666666667,0,15.3333333333333,7.66666666666667,4.33333333333333,72.3333333333333
"26-09-2017",820.5,827,812.5,819.2,818.2639527,459787,14.5,-1.3,13,0,3,11,0,-0.2039,-0.0475,0.83,-0.1517,83,0,25,10,8,130
"27-09-2017",827.5,827.5,795.5,798.6,806.1426765,590896,32,-28.9,32,2,7,20,0.0867,-0.2571,-0.0701,2.71,0.2551,358,4,68,11,40,294
"28-09-2017",800,802.5,781.15,786.75,793.1419531,915584,21.35,-13.25,15,0,0,15,0,-0.0164,0,1.79,0.0698,132,0,46,3,14,192
"29-09-2017",791,793.5,780,782.15,785.3052339,643300,13.5,-8.85,17,0,0,17,0,0,0,1.71,0.7236,164,0,31,3,51,192
"03-10-2017",792.35,803.7,786.25,798.35,798.3802257,606837,17.45,6,13.1111111111111,0.666666666666667,0.111111111111111,10.8888888888889,0.0356,-0.0118666666666667,-0.00145555555555556,0.314444444444444,0.122033333333333,41.3333333333333,0,14.7777777777778,1.88888888888889,6.88888888888889,67.2222222222222
"04-10-2017",798.35,824.95,795.5,819.2,811.6811734,410935,29.45,20.85,20,4,1,14,0.2426,-0.1068,0.0738,0.92,0.1346,81,1,25,7,10,141
"05-10-2017",825,828.25,818.75,824.2,822.8070609,354967,9.5,-0.8,12,0,1,10,0.1174,-0.1068,-0.0077,1.08,0.4779,114,0,22,5,22,144
"06-10-2017",824.9,838.9,822.65,836.85,832.5778099,279656,16.25,11.95,18,4,0,14,0.1196,0,0.1088,1.83,0.5183,177,0,37,9,37,195
"09-10-2017",836.85,838,828.25,830.75,832.4467606,252670,9.75,-6.1,14.3333333333333,0.666666666666667,5,8.66666666666667,0.0636666666666667,-0.244466666666667,-0.1273,0.64,0.3227,64,0,13.6666666666667,3,12,76.6666666666667
"10-10-2017",831,846.9,830.75,843.4,842.435583,316112,16.15,12.4,10,2,0,7,0.1068,0,0.0461,0.67,0.5839,70,0,12,6,17,156
"11-10-2017",845,857.9,836.3,840.4,850.0971188,426076,21.6,-4.6,7,1,2,5,0.1068,-0.1068,-0.0622,1.46,0.2958,127,0,23,8,15,141
"12-10-2017",841,876.2,841,872.5,861.3056144,632480,35.2,31.5,18,6,0,13,0.3723,0,0.177,1.08,0.6201,117,4,23,3,30,178
"13-10-2017",880,891,874.25,876.7,880.8222368,625450,16.75,-3.3,62,28,6,32,0.6558,-0.1068,0.3962,2.54,0.6929,706,4,54,21,83,420
"16-10-2017",879.9,891.7,861.75,875.2,876.6475795,630948,29.95,-4.7,30.3333333333333,13.3333333333333,1.66666666666667,16,0.398866666666667,-0.0820666666666667,0.349766666666667,1.30666666666667,0.915566666666667,144.666666666667,2.66666666666667,20,7.66666666666667,62.6666666666667,201
"17-10-2017",878.9,883.95,867.3,874.25,874.7779731,332838,16.65,-4.65,20,3,0,15,0.2039,0,0.0288,0.88,0.641,92,0,25,5,33,187
"18-10-2017",875.55,917,875.15,913.75,903.2513452,1010077,41.85,38.2,17,6,2,8,0.2832,-0.1928,0.3243,1.46,0.6042,176,4,24,16,37,185
"19-10-2017",916.7,921.75,903.25,910.35,914.7286144,278563,18.5,-6.35,26,0,0,26,0.3594,0,0,0.29,0.1967,56,0,25,9,14,94
"23-10-2017",911.15,943.45,909.9,938.1,929.8291804,540383,33.55,26.95,12.7777777777778,3,1.11111111111111,7.88888888888889,0.118066666666667,-0.0537666666666667,0.0632666666666667,0.55,0.265266666666667,76.8888888888889,0.666666666666667,13.2222222222222,5.77777777777778,17,82.8888888888889
"24-10-2017",947.1,947.1,928.3,934.75,936.7926276,320250,18.8,-12.35,8,0,1,7,0.2201,-0.1068,-0.0135,0.58,0.8446,69,0,14,6,32,141
"25-10-2017",940,945.75,930,939.95,938.5983724,448754,15.75,-0.05,8,1,0,6,0.1068,0,0.0158,0.25,0.6031,55,0,11,3,15,71
"26-10-2017",938.35,958.2,931.5,947.25,942.218476,694575,26.7,8.9,5,1,1,4,0.1068,-0.1068,-0.0304,0.75,0.0323,89,0,42,2,8,112
"27-10-2017",950.1,956.5,926.4,929.45,946.4473129,4100930,30.1,-20.65,2,0,0,2,0,0,0,0.25,0.6903,51,0,7,1,10,103
"30-10-2017",931,945,931,940.15,937.9539593,435289,14,9.15,9,0.333333333333333,0,8.66666666666667,0.0356,0,0.00196666666666667,0.333333333333333,0.2296,40,0,11.3333333333333,1.66666666666667,8.33333333333333,723
"31-10-2017",943,945,932.1,940.8,936.6190478,476464,12.9,-2.2,9,1,0,8,0.1068,0,0.0109,0.92,0.3431,104,0,29,7,20,1194
"01-11-2017",946,957.4,945.9,952.3,951.9311041,455586,11.5,6.3,6,2,2,2,0.1068,-0.1068,0.1713,1.71,0.5115,188,0,32,10,34,175
"02-11-2017",954,956.9,944.2,947.1,947.6387192,513714,12.7,-6.9,13,2,0,9,0.1068,0,0.0297,1.13,0.7735,99,0,21,8,36,374
"03-11-2017",953.3,953.3,940.5,945.6,944.2378278,725344,12.8,-7.7,5,0,0,5,0,0,0,0.54,0.4391,80,0,21,2,19,116
